Id,Price
7059,0
4372,0
6088,0
6329,0
3982,0
6250,0
2557,0
3594,0
1817,0
1404,0
1166,0
9433,0
783,0
257,0
9262,0
7962,0
4365,0
2845,0
9616,0
4177,0
6664,0
8616,0
3066,0
5275,0
561,0
7452,0
3195,0
3846,0
5523,0
1991,0
3044,0
5033,0
2223,0
1064,0
3419,0
5203,0
1439,0
648,0
6168,0
6981,0
4213,0
9722,0
2961,0
4701,0
3816,0
6729,0
7740,0
3408,0
2863,0
7501,0
3039,0
7869,0
333,0
1684,0
1749,0
9816,0
5595,0
407,0
5100,0
3221,0
6376,0
4249,0
2503,0
1707,0
741,0
2250,0
3302,0
6560,0
7375,0
3085,0
4754,0
8790,0
5251,0
9445,0
6841,0
4542,0
2094,0
197,0
9432,0
9284,0
8779,0
405,0
5878,0
5316,0
9536,0
9551,0
700,0
8757,0
8444,0
5746,0
3470,0
7102,0
4867,0
4539,0
510,0
9128,0
7075,0
705,0
7543,0
727,0
8210,0
7901,0
4759,0
9123,0
5786,0
3268,0
7464,0
2905,0
1018,0
9094,0
7866,0
9468,0
9971,0
4665,0
4310,0
2555,0
2215,0
8509,0
1928,0
3387,0
6606,0
2156,0
127,0
5454,0
4755,0
8871,0
2127,0
3067,0
6194,0
893,0
2572,0
9766,0
899,0
8674,0
8772,0
133,0
647,0
584,0
475,0
5249,0
4392,0
704,0
5201,0
7277,0
7290,0
2376,0
7239,0
8776,0
2625,0
7875,0
1276,0
4466,0
255,0
3682,0
2025,0
1426,0
1496,0
4401,0
5417,0
5056,0
9515,0
4278,0
5871,0
3983,0
8183,0
1981,0
4573,0
2578,0
5474,0
9385,0
5064,0
4581,0
3506,0
8845,0
2670,0
7743,0
6016,0
4758,0
9544,0
6681,0
3362,0
6281,0
1146,0
7662,0
9846,0
5098,0
8164,0
4233,0
5870,0
8652,0
8199,0
317,0
5009,0
3769,0
6887,0
8487,0
1002,0
632,0
8878,0
2002,0
4961,0
3611,0
4595,0
1960,0
6028,0
6338,0
180,0
9426,0
8990,0
786,0
1957,0
1182,0
3586,0
3414,0
2185,0
9514,0
8663,0
4268,0
2769,0
7905,0
7563,0
7477,0
5376,0
8497,0
5792,0
962,0
6146,0
4536,0
621,0
3996,0
6191,0
3780,0
6611,0
5421,0
8971,0
2732,0
865,0
7318,0
6671,0
3883,0
9891,0
9597,0
8495,0
439,0
1424,0
8804,0
5214,0
8624,0
8920,0
6968,0
8905,0
5478,0
3536,0
9731,0
1737,0
3581,0
5188,0
2663,0
8991,0
4749,0
5722,0
1766,0
9201,0
9304,0
7260,0
8670,0
7547,0
2432,0
2394,0
5946,0
6690,0
6883,0
5821,0
6826,0
4802,0
3496,0
4725,0
3580,0
6564,0
665,0
9456,0
2969,0
5018,0
588,0
6736,0
7434,0
5848,0
1768,0
3152,0
9687,0
7383,0
6173,0
8023,0
3554,0
9829,0
470,0
9144,0
4968,0
9357,0
7084,0
5950,0
5374,0
990,0
1701,0
4686,0
6053,0
1386,0
45,0
2897,0
7481,0
1845,0
5933,0
1849,0
336,0
1388,0
4825,0
9792,0
2561,0
4712,0
7114,0
2638,0
6942,0
8506,0
6501,0
941,0
8001,0
9783,0
6229,0
3858,0
5964,0
28,0
7750,0
4529,0
318,0
5863,0
7377,0
7349,0
4371,0
1734,0
9049,0
1557,0
1042,0
4140,0
3442,0
3355,0
8630,0
2311,0
6554,0
8163,0
7693,0
135,0
7024,0
7067,0
1947,0
2855,0
4799,0
4956,0
961,0
2190,0
9913,0
7913,0
7581,0
4114,0
3522,0
7370,0
5620,0
5943,0
5550,0
78,0
5887,0
7256,0
2593,0
5604,0
8489,0
9071,0
7419,0
2629,0
760,0
1082,0
3712,0
5992,0
6624,0
9168,0
2255,0
525,0
2083,0
8931,0
19,0
1036,0
2378,0
6305,0
4731,0
5654,0
1456,0
1432,0
2425,0
8784,0
4219,0
7912,0
115,0
651,0
6211,0
3228,0
9922,0
2844,0
2001,0
9506,0
7298,0
1309,0
4476,0
1345,0
8323,0
7744,0
2574,0
9223,0
7713,0
9401,0
4764,0
48,0
7755,0
4205,0
5689,0
7494,0
8534,0
2763,0
603,0
1577,0
9431,0
3972,0
880,0
6738,0
3051,0
4257,0
1537,0
2966,0
8786,0
1038,0
9053,0
9077,0
8418,0
5250,0
9232,0
6743,0
2635,0
132,0
361,0
4875,0
328,0
4061,0
1380,0
8749,0
6494,0
3530,0
5280,0
9409,0
5129,0
7983,0
6748,0
8912,0
9950,0
4952,0
315,0
9621,0
2650,0
214,0
2256,0
4663,0
7418,0
4432,0
7231,0
2882,0
3666,0
5777,0
9988,0
2050,0
2832,0
8331,0
492,0
7864,0
5498,0
7273,0
2354,0
3759,0
8625,0
3086,0
2057,0
2922,0
9932,0
2366,0
9619,0
7176,0
6625,0
6117,0
9610,0
6057,0
5011,0
1536,0
5362,0
7019,0
3561,0
6992,0
9255,0
6007,0
4726,0
9364,0
8923,0
4402,0
8611,0
5732,0
9769,0
8220,0
2470,0
9129,0
8958,0
1490,0
368,0
6837,0
3026,0
7213,0
6946,0
1376,0
6147,0
5229,0
6749,0
838,0
93,0
1644,0
6247,0
5320,0
3153,0
6195,0
7931,0
9275,0
5271,0
6996,0
9631,0
6600,0
3632,0
3930,0
3091,0
5571,0
640,0
2921,0
3588,0
5540,0
2384,0
1143,0
2435,0
6650,0
1246,0
9755,0
4341,0
9798,0
3619,0
6174,0
2129,0
1632,0
4301,0
1618,0
7939,0
6796,0
8863,0
5272,0
5284,0
207,0
5444,0
1266,0
7608,0
5382,0
1585,0
9542,0
8913,0
4533,0
7324,0
2108,0
1008,0
9027,0
622,0
3356,0
5579,0
5919,0
5616,0
5012,0
5553,0
1048,0
798,0
2956,0
8792,0
1310,0
1755,0
1412,0
9723,0
4220,0
7847,0
4320,0
1562,0
9964,0
7569,0
1822,0
8064,0
6579,0
4677,0
8606,0
7396,0
250,0
1667,0
6563,0
6689,0
8406,0
4768,0
6502,0
8097,0
6821,0
200,0
5537,0
7468,0
6740,0
3955,0
7301,0
6663,0
8576,0
7307,0
229,0
9337,0
2175,0
9889,0
6780,0
8470,0
4408,0
5145,0
5586,0
9794,0
1850,0
5934,0
7226,0
5587,0
2779,0
1129,0
4356,0
2823,0
8554,0
7990,0
4527,0
6177,0
1500,0
3960,0
7790,0
7827,0
1825,0
5841,0
7828,0
2266,0
5552,0
4017,0
264,0
4359,0
1105,0
4859,0
1584,0
6021,0
2428,0
7664,0
3622,0
8472,0
8690,0
2095,0
7649,0
9467,0
1851,0
6383,0
6771,0
3689,0
1629,0
681,0
2460,0
3719,0
2502,0
5142,0
9904,0
7036,0
7482,0
5239,0
356,0
6731,0
1261,0
3139,0
8090,0
9505,0
6745,0
8525,0
9985,0
7421,0
4518,0
6991,0
1256,0
3784,0
7909,0
7287,0
4007,0
767,0
9047,0
1012,0
4763,0
4519,0
9520,0
6258,0
2299,0
5027,0
4103,0
8139,0
9632,0
2608,0
4171,0
3054,0
3305,0
6254,0
944,0
8147,0
7902,0
3463,0
744,0
3048,0
6405,0
8567,0
5246,0
828,0
9681,0
5089,0
8490,0
9575,0
5024,0
6042,0
6134,0
3412,0
9219,0
2453,0
9788,0
7818,0
4126,0
284,0
2036,0
9593,0
3876,0
7927,0
8664,0
2942,0
379,0
5196,0
9480,0
2866,0
7778,0
2355,0
1288,0
5035,0
7667,0
7752,0
6208,0
2103,0
2829,0
4516,0
1868,0
3441,0
5656,0
4005,0
1286,0
5388,0
1866,0
98,0
1982,0
6769,0
6087,0
5522,0
9497,0
9260,0
1842,0
3544,0
3321,0
1776,0
5140,0
8886,0
1035,0
3235,0
7363,0
4966,0
592,0
1961,0
589,0
12,0
1530,0
3262,0
3579,0
1495,0
4383,0
8301,0
8086,0
1878,0
1507,0
4130,0
3169,0
8965,0
3043,0
5115,0
6694,0
1108,0
4849,0
3840,0
2164,0
9836,0
7891,0
7627,0
7625,0
5276,0
9032,0
776,0
7623,0
3598,0
4433,0
2165,0
2627,0
819,0
9326,0
6972,0
2913,0
7120,0
7012,0
8125,0
6186,0
2925,0
2900,0
532,0
2280,0
7767,0
8707,0
7001,0
9938,0
6982,0
2837,0
3680,0
1859,0
7964,0
6984,0
8765,0
7656,0
3204,0
6978,0
4800,0
8117,0
3847,0
3042,0
9672,0
8907,0
7041,0
3378,0
2975,0
7558,0
4292,0
7955,0
6552,0
9298,0
3946,0
7777,0
8508,0
6411,0
349,0
9254,0
619,0
9088,0
2560,0
8829,0
310,0
7168,0
3771,0
7530,0
8929,0
3489,0
6043,0
4620,0
7789,0
2005,0
2018,0
827,0
7177,0
4728,0
7539,0
745,0
8758,0
4693,0
4900,0
9127,0
7097,0
506,0
984,0
5066,0
5938,0
376,0
205,0
6307,0
6032,0
418,0
283,0
9196,0
5755,0
1140,0
5692,0
9956,0
5697,0
4554,0
2023,0
9034,0
4979,0
4722,0
1902,0
176,0
1550,0
1502,0
2014,0
7779,0
8093,0
9912,0
5260,0
7982,0
8637,0
5264,0
4580,0
8566,0
4958,0
5236,0
8835,0
2263,0
1933,0
7680,0
6474,0
928,0
5869,0
5945,0
8898,0
8412,0
4547,0
9242,0
2166,0
7733,0
5315,0
4030,0
296,0
9256,0
7157,0
8012,0
4675,0
9877,0
2090,0
3025,0
6761,0
4035,0
2802,0
7115,0
3209,0
4899,0
7622,0
17,0
1151,0
6371,0
9883,0
7669,0
9847,0
4943,0
4538,0
2122,0
7079,0
8583,0
9943,0
2197,0
8297,0
3279,0
7069,0
2192,0
4561,0
5391,0
346,0
4598,0
833,0
8744,0
1491,0
4661,0
9557,0
2835,0
8853,0
9817,0
3055,0
6384,0
2445,0
5618,0
4313,0
9523,0
8389,0
7736,0
8544,0
5879,0
2679,0
528,0
9117,0
8822,0
7411,0
7540,0
9338,0
9356,0
3288,0
7116,0
1525,0
8384,0
7401,0
9636,0
3669,0
8114,0
7016,0
6441,0
4415,0
4422,0
7631,0
4634,0
8209,0
4335,0
751,0
8781,0
4584,0
6415,0
8557,0
9106,0
2200,0
5032,0
2965,0
5662,0
8872,0
347,0
7517,0
1418,0
4632,0
4845,0
8959,0
1619,0
2490,0
7698,0
9491,0
6861,0
8258,0
1653,0
2861,0
3096,0
5016,0
7136,0
1664,0
338,0
8078,0
568,0
436,0
5293,0
8678,0
6083,0
4941,0
611,0
8573,0
7335,0
4326,0
9376,0
8335,0
4265,0
4493,0
3053,0
7073,0
5738,0
2499,0
3981,0
6557,0
989,0
9327,0
3020,0
9675,0
9590,0
5415,0
7056,0
327,0
5299,0
6203,0
5983,0
3413,0
1267,0
4901,0
1443,0
185,0
2010,0
7023,0
8216,0
8982,0
4672,0
1659,0
3825,0
7636,0
260,0
1377,0
5719,0
7757,0
1926,0
2960,0
6232,0
6903,0
5042,0
6551,0
1191,0
620,0
2803,0
9921,0
1805,0
9452,0
7387,0
9461,0
7947,0
3118,0
677,0
6266,0
8060,0
5166,0
9844,0
2934,0
3900,0
2505,0
6888,0
1045,0
4470,0
5309,0
4387,0
6358,0
6101,0
1894,0
7770,0
3882,0
2624,0
6453,0
8387,0
3985,0
2009,0
5137,0
1835,0
363,0
5252,0
1135,0
9870,0
1622,0
6616,0
4097,0
4810,0
6591,0
879,0
8809,0
3797,0
7095,0
288,0
1020,0
1073,0
5849,0
5255,0
58,0
5422,0
9389,0
2294,0
3133,0
3068,0
7878,0
4288,0
309,0
367,0
9907,0
9926,0
9130,0
7283,0
7271,0
3105,0
3765,0
3330,0
1784,0
7210,0
1914,0
238,0
1983,0
3364,0
4018,0
8665,0
2576,0
6688,0
9601,0
4318,0
1742,0
8862,0
2841,0
7896,0
6492,0
5791,0
877,0
3520,0
9622,0
6647,0
4041,0
4995,0
5965,0
3046,0
7747,0
8830,0
3975,0
999,0
9758,0
4659,0
8856,0
7214,0
8892,0
7492,0
591,0
7870,0
6603,0
5982,0
4851,0
2322,0
7643,0
8257,0
849,0
1821,0
417,0
8832,0
9799,0
3761,0
4155,0
1823,0
8827,0
3167,0
2412,0
4606,0
8656,0
5663,0
2342,0
286,0
3843,0
4446,0
7043,0
6541,0
3081,0
5243,0
4148,0
811,0
9685,0
6452,0
3191,0
330,0
5611,0
1198,0
3951,0
549,0
9387,0
2300,0
3095,0
8092,0
918,0
2601,0
4630,0
4861,0
1204,0
2673,0
7357,0
9750,0
8672,0
9840,0
1205,0
4226,0
4719,0
6507,0
7178,0
5130,0
6477,0
6071,0
8824,0
7152,0
6932,0
8572,0
5831,0
8669,0
8095,0
3820,0
593,0
394,0
7721,0
2184,0
3336,0
8305,0
4212,0
1779,0
3778,0
5725,0
6794,0
1631,0
4260,0
3810,0
5517,0
4020,0
4689,0
8394,0
982,0
2380,0
3638,0
574,0
8061,0
6143,0
4971,0
4889,0
7505,0
9770,0
4480,0
3565,0
4403,0
2696,0
2999,0
7774,0
3259,0
7571,0
6645,0
7987,0
1560,0
7538,0
6610,0
6404,0
1120,0
7282,0
6569,0
8540,0
2517,0
4624,0
585,0
1063,0
923,0
1839,0
8681,0
5888,0
7651,0
9142,0
8193,0
8975,0
9166,0
7194,0
1161,0
4273,0
3486,0
1744,0
1393,0
9265,0
7844,0
7014,0
8906,0
8315,0
9473,0
8367,0
1861,0
5446,0
9894,0
297,0
9637,0
7575,0
216,0
7934,0
478,0
2032,0
9532,0
2100,0
6790,0
1998,0
1156,0
472,0
3388,0
6762,0
4305,0
5244,0
9212,0
8800,0
3798,0
3539,0
9424,0
8417,0
8040,0
4187,0
7471,0
1186,0
1907,0
8848,0
4495,0
867,0
4982,0
5052,0
2279,0
168,0
272,0
9258,0
494,0
3646,0
306,0
5286,0
8241,0
316,0
8463,0
1630,0
4487,0
9438,0
4685,0
7253,0
709,0
851,0
1623,0
4145,0
3146,0
3078,0
5155,0
7786,0
5458,0
5078,0
3367,0
303,0
1270,0
5435,0
5127,0
6528,0
6894,0
1201,0
7057,0
8752,0
3500,0
3379,0
7124,0
1624,0
1319,0
815,0
1093,0
2542,0
4737,0
1934,0
7207,0
7712,0
5482,0
4028,0
5561,0
5036,0
388,0
4229,0
5092,0
7573,0
8968,0
6402,0
7587,0
273,0
2692,0
1131,0
5349,0
3927,0
9698,0
7524,0
4050,0
406,0
3134,0
4918,0
3127,0
7078,0
1217,0
44,0
8415,0
2891,0
1540,0
6744,0
248,0
2649,0
2339,0
1639,0
3767,0
8727,0
1798,0
1574,0
4509,0
3093,0
1014,0
6399,0
9247,0
9026,0
5131,0
9190,0
4497,0
1103,0
7033,0
6951,0
2874,0
8535,0
2707,0
7854,0
1359,0
4805,0
292,0
5108,0
8626,0
8167,0
3755,0
7917,0
3211,0
3540,0
9158,0
8296,0
645,0
8283,0
938,0
7574,0
520,0
3937,0
2475,0
7153,0
7729,0
6128,0
9764,0
2569,0
